,Date,Plate,Temperature,Well,Row,Column,diversity_level,color,colony,outcome,duration,site
4346,7292018,PlateC5,Ambient,D3,D,3,1,Y,801,1,4,47
4347,7292018,PlateC5,Ambient,E3,E,3,1,Y,801,1,4,47
4348,7292018,PlateC5,Ambient,F3,F,3,1,Y,801,1,4,47
4349,7292018,PlateC5,Ambient,G3,G,3,1,Y,801,1,4,47
4350,7292018,PlateC5,Ambient,H3,H,3,1,Y,801,1,4,47
4366,7292018,PlateC5,Ambient,A6,A,6,1,Y,801,1,4,47
4367,7292018,PlateC5,Ambient,B6,B,6,1,Y,801,1,4,47
4368,7292018,PlateC5,Ambient,C6,C,6,1,Y,801,1,4,47
4369,7292018,PlateC5,Ambient,D6,D,6,1,Y,801,1,4,47
4370,7292018,PlateC5,Ambient,E6,E,6,1,Y,801,1,4,47
4371,7292018,PlateC5,Ambient,F6,F,6,1,Y,801,1,4,47
4372,7292018,PlateC5,Ambient,G6,G,6,1,Y,801,1,4,47
4373,7292018,PlateC5,Ambient,H6,H,6,1,Y,801,1,4,47
5190,7292018,PlateC5,Ambient,A3,A,3,1,Y,801,1,4,47
5191,7292018,PlateC5,Ambient,B3,B,3,1,Y,801,1,4,47
5192,7292018,PlateC5,Ambient,C3,C,3,1,Y,801,1,4,47
5193,7292018,PlateC5,Ambient,D3,D,3,1,Y,801,1,4,47
5194,7292018,PlateC5,Ambient,E3,E,3,1,Y,801,1,4,47
5195,7292018,PlateC5,Ambient,F3,F,3,1,Y,801,1,4,47
5196,7292018,PlateC5,Ambient,G3,G,3,1,Y,801,1,4,47
5197,7292018,PlateC5,Ambient,H3,H,3,1,Y,801,1,4,47
5213,7292018,PlateC5,Ambient,A6,A,6,1,Y,801,1,4,47
5214,7292018,PlateC5,Ambient,B6,B,6,1,Y,801,1,4,47
5215,7292018,PlateC5,Ambient,C6,C,6,1,Y,801,1,4,47
5216,7292018,PlateC5,Ambient,D6,D,6,1,Y,801,1,4,47
5217,7292018,PlateC5,Ambient,E6,E,6,1,Y,801,1,4,47
5218,7292018,PlateC5,Ambient,F6,F,6,1,Y,801,1,4,47
5219,7292018,PlateC5,Ambient,G6,G,6,1,Y,801,1,4,47
5220,7292018,PlateC5,Ambient,H6,H,6,1,Y,801,1,4,47
5221,7292018,PlateC5,Ambient,A7,A,7,3,Y,801,1,4,47
5222,7292018,PlateC5,Ambient,B7,B,7,3,Y,801,1,4,47
5223,7292018,PlateC5,Ambient,C7,C,7,3,Y,801,1,4,47
5224,7292018,PlateC5,Ambient,D7,D,7,3,Y,801,1,4,47
5225,7292018,PlateC5,Ambient,E7,E,7,3,Y,801,1,4,47
5226,7292018,PlateC5,Ambient,F7,F,7,3,Y,801,1,4,47
5227,7292018,PlateC5,Ambient,G7,G,7,3,Y,801,1,4,47
5228,7292018,PlateC5,Ambient,H7,H,7,3,Y,801,1,4,47
5229,7292018,PlateC5,Ambient,A8,A,8,3,Y,801,1,4,47
5230,7292018,PlateC5,Ambient,B8,B,8,3,Y,801,1,4,47
5231,7292018,PlateC5,Ambient,C8,C,8,3,Y,801,1,4,47
5232,7292018,PlateC5,Ambient,D8,D,8,3,Y,801,1,4,47
5233,7292018,PlateC5,Ambient,E8,E,8,3,Y,801,1,4,47
5234,7292018,PlateC5,Ambient,F8,F,8,3,Y,801,1,4,47
5235,7292018,PlateC5,Ambient,G8,G,8,3,Y,801,1,4,47
5236,7292018,PlateC5,Ambient,H8,H,8,3,Y,801,1,4,47
5237,7292018,PlateC5,Ambient,A9,A,9,3,Y,801,1,4,47
5238,7292018,PlateC5,Ambient,B9,B,9,3,Y,801,1,4,47
5239,7292018,PlateC5,Ambient,C9,C,9,3,Y,801,1,4,47
5240,7292018,PlateC5,Ambient,D9,D,9,3,Y,801,1,4,47
5241,7292018,PlateC5,Ambient,E9,E,9,3,Y,801,1,4,47
5242,7292018,PlateC5,Ambient,F9,F,9,3,Y,801,1,4,47
5243,7292018,PlateC5,Ambient,G9,G,9,3,Y,801,1,4,47
5244,7292018,PlateC5,Ambient,H9,H,9,3,Y,801,1,4,47
5245,7292018,PlateC5,Ambient,A10,A,10,3,Y,801,1,4,47
5246,7292018,PlateC5,Ambient,B10,B,10,3,Y,801,1,4,47
5247,7292018,PlateC5,Ambient,C10,C,10,3,Y,801,1,4,47
5248,7292018,PlateC5,Ambient,D10,D,10,3,Y,801,1,4,47
5249,7292018,PlateC5,Ambient,E10,E,10,3,Y,801,1,4,47
5250,7292018,PlateC5,Ambient,F10,F,10,3,Y,801,1,4,47
5251,7292018,PlateC5,Ambient,G10,G,10,3,Y,801,1,4,47
5252,7292018,PlateC5,Ambient,H10,H,10,3,Y,801,1,4,47
5253,7292018,PlateC5,Ambient,B11,B,11,3,Y,801,1,4,47
5254,7292018,PlateC5,Ambient,C11,C,11,3,Y,801,1,4,47
5255,7292018,PlateC5,Ambient,D11,D,11,3,Y,801,1,4,47
5256,7292018,PlateC5,Ambient,E11,E,11,3,Y,801,1,4,47
5257,7292018,PlateC5,Ambient,F11,F,11,3,Y,801,1,4,47
5258,7292018,PlateC5,Ambient,G11,G,11,3,Y,801,1,4,47
5259,7292018,PlateC5,Ambient,H11,H,11,3,Y,801,1,4,47
5260,7292018,PlateC5,Ambient,A12,A,12,3,Y,801,1,4,47
5261,7292018,PlateC5,Ambient,B12,B,12,3,Y,801,1,4,47
5262,7292018,PlateC5,Ambient,C12,C,12,3,Y,801,1,4,47
5263,7292018,PlateC5,Ambient,D12,D,12,3,Y,801,1,4,47
5264,7292018,PlateC5,Ambient,E12,E,12,3,Y,801,1,4,47
5265,7292018,PlateC5,Ambient,F12,F,12,3,Y,801,1,4,47
5266,7292018,PlateC5,Ambient,G12,G,12,3,Y,801,1,4,47
5267,7292018,PlateC5,Ambient,H12,H,12,3,Y,801,1,4,47
643,7292018,PlateC6,Ambient,A3,A,3,1,Y,801,1,2,47
644,7292018,PlateC6,Ambient,B3,B,3,1,Y,801,1,2,47
645,7292018,PlateC6,Ambient,C3,C,3,1,Y,801,1,2,47
646,7292018,PlateC6,Ambient,D3,D,3,1,Y,801,1,2,47
647,7292018,PlateC6,Ambient,E3,E,3,1,Y,801,1,2,47
648,7292018,PlateC6,Ambient,F3,F,3,1,Y,801,1,2,47
649,7292018,PlateC6,Ambient,G3,G,3,1,Y,801,1,2,47
650,7292018,PlateC6,Ambient,H3,H,3,1,Y,801,1,2,47
667,7292018,PlateC6,Ambient,A6,A,6,1,Y,801,1,2,47
668,7292018,PlateC6,Ambient,B6,B,6,1,Y,801,1,2,47
669,7292018,PlateC6,Ambient,C6,C,6,1,Y,801,1,2,47
670,7292018,PlateC6,Ambient,D6,D,6,1,Y,801,1,2,47
671,7292018,PlateC6,Ambient,E6,E,6,1,Y,801,1,2,47
672,7292018,PlateC6,Ambient,F6,F,6,1,Y,801,1,2,47
673,7292018,PlateC6,Ambient,G6,G,6,1,Y,801,1,2,47
674,7292018,PlateC6,Ambient,H6,H,6,1,Y,801,1,2,47
1643,7292018,PlateC6,Ambient,A3,A,3,1,Y,801,1,2,47
1644,7292018,PlateC6,Ambient,B3,B,3,1,Y,801,1,2,47
1645,7292018,PlateC6,Ambient,C3,C,3,1,Y,801,1,2,47
1646,7292018,PlateC6,Ambient,D3,D,3,1,Y,801,1,2,47
1647,7292018,PlateC6,Ambient,E3,E,3,1,Y,801,1,2,47
1648,7292018,PlateC6,Ambient,F3,F,3,1,Y,801,1,2,47
1649,7292018,PlateC6,Ambient,G3,G,3,1,Y,801,1,2,47
1650,7292018,PlateC6,Ambient,H3,H,3,1,Y,801,1,2,47
1667,7292018,PlateC6,Ambient,A6,A,6,1,Y,801,1,2,47
1668,7292018,PlateC6,Ambient,B6,B,6,1,Y,801,1,2,47
1669,7292018,PlateC6,Ambient,C6,C,6,1,Y,801,1,2,47
1670,7292018,PlateC6,Ambient,D6,D,6,1,Y,801,1,2,47
1671,7292018,PlateC6,Ambient,E6,E,6,1,Y,801,1,2,47
1672,7292018,PlateC6,Ambient,F6,F,6,1,Y,801,1,2,47
1673,7292018,PlateC6,Ambient,G6,G,6,1,Y,801,1,2,47
1674,7292018,PlateC6,Ambient,H6,H,6,1,Y,801,1,2,47
2628,7292018,PlateC6,Ambient,A3,A,3,1,Y,801,1,2,47
2629,7292018,PlateC6,Ambient,B3,B,3,1,Y,801,1,2,47
2630,7292018,PlateC6,Ambient,C3,C,3,1,Y,801,1,2,47
2631,7292018,PlateC6,Ambient,D3,D,3,1,Y,801,1,2,47
2632,7292018,PlateC6,Ambient,E3,E,3,1,Y,801,1,2,47
2633,7292018,PlateC6,Ambient,F3,F,3,1,Y,801,1,2,47
2634,7292018,PlateC6,Ambient,G3,G,3,1,Y,801,1,2,47
2635,7292018,PlateC6,Ambient,H3,H,3,1,Y,801,1,2,47
2652,7292018,PlateC6,Ambient,A6,A,6,1,Y,801,1,2,47
2653,7292018,PlateC6,Ambient,B6,B,6,1,Y,801,1,2,47
2654,7292018,PlateC6,Ambient,C6,C,6,1,Y,801,1,2,47
2655,7292018,PlateC6,Ambient,D6,D,6,1,Y,801,1,2,47
2656,7292018,PlateC6,Ambient,E6,E,6,1,Y,801,1,2,47
2657,7292018,PlateC6,Ambient,F6,F,6,1,Y,801,1,2,47
2658,7292018,PlateC6,Ambient,G6,G,6,1,Y,801,1,2,47
2659,7292018,PlateC6,Ambient,H6,H,6,1,Y,801,1,2,47
2660,7292018,PlateC6,Ambient,A7,A,7,3,Y,801,1,2,47
2661,7292018,PlateC6,Ambient,B7,B,7,3,Y,801,1,2,47
2662,7292018,PlateC6,Ambient,C7,C,7,3,Y,801,1,2,47
2663,7292018,PlateC6,Ambient,D7,D,7,3,Y,801,1,2,47
2664,7292018,PlateC6,Ambient,E7,E,7,3,Y,801,1,2,47
2665,7292018,PlateC6,Ambient,F7,F,7,3,Y,801,1,2,47
2666,7292018,PlateC6,Ambient,G7,G,7,3,Y,801,1,2,47
2667,7292018,PlateC6,Ambient,H7,H,7,3,Y,801,1,2,47
2668,7292018,PlateC6,Ambient,A8,A,8,3,Y,801,1,2,47
2669,7292018,PlateC6,Ambient,B8,B,8,3,Y,801,1,2,47
2670,7292018,PlateC6,Ambient,C8,C,8,3,Y,801,1,2,47
2671,7292018,PlateC6,Ambient,D8,D,8,3,Y,801,1,2,47
2672,7292018,PlateC6,Ambient,E8,E,8,3,Y,801,1,2,47
2673,7292018,PlateC6,Ambient,F8,F,8,3,Y,801,1,2,47
2674,7292018,PlateC6,Ambient,G8,G,8,3,Y,801,1,2,47
2675,7292018,PlateC6,Ambient,H8,H,8,3,Y,801,1,2,47
2676,7292018,PlateC6,Ambient,A9,A,9,3,Y,801,1,2,47
2677,7292018,PlateC6,Ambient,B9,B,9,3,Y,801,1,2,47
2678,7292018,PlateC6,Ambient,C9,C,9,3,Y,801,1,2,47
2679,7292018,PlateC6,Ambient,D9,D,9,3,Y,801,1,2,47
2680,7292018,PlateC6,Ambient,E9,E,9,3,Y,801,1,2,47
2681,7292018,PlateC6,Ambient,F9,F,9,3,Y,801,1,2,47
2682,7292018,PlateC6,Ambient,G9,G,9,3,Y,801,1,2,47
2683,7292018,PlateC6,Ambient,H9,H,9,3,Y,801,1,2,47
2684,7292018,PlateC6,Ambient,A10,A,10,3,Y,801,1,2,47
2685,7292018,PlateC6,Ambient,B10,B,10,3,Y,801,1,2,47
2686,7292018,PlateC6,Ambient,C10,C,10,3,Y,801,1,2,47
2687,7292018,PlateC6,Ambient,D10,D,10,3,Y,801,1,2,47
2688,7292018,PlateC6,Ambient,E10,E,10,3,Y,801,1,2,47
2689,7292018,PlateC6,Ambient,F10,F,10,3,Y,801,1,2,47
2690,7292018,PlateC6,Ambient,G10,G,10,3,Y,801,1,2,47
2691,7292018,PlateC6,Ambient,H10,H,10,3,Y,801,1,2,47
2692,7292018,PlateC6,Ambient,A11,A,11,3,Y,801,1,2,47
2693,7292018,PlateC6,Ambient,B11,B,11,3,Y,801,1,2,47
2694,7292018,PlateC6,Ambient,C11,C,11,3,Y,801,1,2,47
2695,7292018,PlateC6,Ambient,D11,D,11,3,Y,801,1,2,47
2696,7292018,PlateC6,Ambient,E11,E,11,3,Y,801,1,2,47
2697,7292018,PlateC6,Ambient,F11,F,11,3,Y,801,1,2,47
2698,7292018,PlateC6,Ambient,G11,G,11,3,Y,801,1,2,47
2699,7292018,PlateC6,Ambient,H11,H,11,3,Y,801,1,2,47
2700,7292018,PlateC6,Ambient,A12,A,12,3,Y,801,1,2,47
2701,7292018,PlateC6,Ambient,B12,B,12,3,Y,801,1,2,47
2702,7292018,PlateC6,Ambient,C12,C,12,3,Y,801,1,2,47
2703,7292018,PlateC6,Ambient,D12,D,12,3,Y,801,1,2,47
2704,7292018,PlateC6,Ambient,E12,E,12,3,Y,801,1,2,47
2705,7292018,PlateC6,Ambient,F12,F,12,3,Y,801,1,2,47
2706,7292018,PlateC6,Ambient,G12,G,12,3,Y,801,1,2,47
2707,7292018,PlateC6,Ambient,H12,H,12,3,Y,801,1,2,47
3559,7292018,PlateC6,Ambient,A3,A,3,1,Y,801,1,4,47
3560,7292018,PlateC6,Ambient,B3,B,3,1,Y,801,1,4,47
3561,7292018,PlateC6,Ambient,C3,C,3,1,Y,801,1,4,47
3562,7292018,PlateC6,Ambient,D3,D,3,1,Y,801,1,4,47
3563,7292018,PlateC6,Ambient,E3,E,3,1,Y,801,1,4,47
3564,7292018,PlateC6,Ambient,F3,F,3,1,Y,801,1,4,47
3565,7292018,PlateC6,Ambient,G3,G,3,1,Y,801,1,4,47
3566,7292018,PlateC6,Ambient,H3,H,3,1,Y,801,1,4,47
3583,7292018,PlateC6,Ambient,A6,A,6,1,Y,801,1,4,47
3584,7292018,PlateC6,Ambient,B6,B,6,1,Y,801,1,4,47
3585,7292018,PlateC6,Ambient,C6,C,6,1,Y,801,1,4,47
3586,7292018,PlateC6,Ambient,E6,E,6,1,Y,801,1,4,47
3587,7292018,PlateC6,Ambient,F6,F,6,1,Y,801,1,4,47
3588,7292018,PlateC6,Ambient,G6,G,6,1,Y,801,1,4,47
3589,7292018,PlateC6,Ambient,H6,H,6,1,Y,801,1,4,47
4438,7292018,PlateC6,Ambient,A3,A,3,1,Y,801,1,4,47
4439,7292018,PlateC6,Ambient,B3,B,3,1,Y,801,1,4,47
4440,7292018,PlateC6,Ambient,C3,C,3,1,Y,801,1,4,47
4441,7292018,PlateC6,Ambient,D3,D,3,1,Y,801,1,4,47
4442,7292018,PlateC6,Ambient,E3,E,3,1,Y,801,1,4,47
4443,7292018,PlateC6,Ambient,F3,F,3,1,Y,801,1,4,47
4444,7292018,PlateC6,Ambient,G3,G,3,1,Y,801,1,4,47
4445,7292018,PlateC6,Ambient,H3,H,3,1,Y,801,1,4,47
4462,7292018,PlateC6,Ambient,A6,A,6,1,Y,801,1,4,47
4463,7292018,PlateC6,Ambient,B6,B,6,1,Y,801,1,4,47
4464,7292018,PlateC6,Ambient,C6,C,6,1,Y,801,1,4,47
4465,7292018,PlateC6,Ambient,E6,E,6,1,Y,801,1,4,47
4466,7292018,PlateC6,Ambient,F6,F,6,1,Y,801,1,4,47
4467,7292018,PlateC6,Ambient,H6,H,6,1,Y,801,1,4,47
5284,7292018,PlateC6,Ambient,A3,A,3,1,Y,801,1,4,47
5285,7292018,PlateC6,Ambient,B3,B,3,1,Y,801,1,4,47
5286,7292018,PlateC6,Ambient,C3,C,3,1,Y,801,1,4,47
5287,7292018,PlateC6,Ambient,D3,D,3,1,Y,801,1,4,47
5288,7292018,PlateC6,Ambient,E3,E,3,1,Y,801,1,4,47
5289,7292018,PlateC6,Ambient,F3,F,3,1,Y,801,1,4,47
5290,7292018,PlateC6,Ambient,G3,G,3,1,Y,801,1,4,47
5291,7292018,PlateC6,Ambient,H3,H,3,1,Y,801,1,4,47
5307,7292018,PlateC6,Ambient,A6,A,6,1,Y,801,1,4,47
5308,7292018,PlateC6,Ambient,B6,B,6,1,Y,801,1,4,47
5309,7292018,PlateC6,Ambient,C6,C,6,1,Y,801,1,4,47
5310,7292018,PlateC6,Ambient,E6,E,6,1,Y,801,1,4,47
5311,7292018,PlateC6,Ambient,F6,F,6,1,Y,801,1,4,47
5312,7292018,PlateC6,Ambient,H6,H,6,1,Y,801,1,4,47
5313,7292018,PlateC6,Ambient,A7,A,7,3,Y,801,1,4,47
5314,7292018,PlateC6,Ambient,B7,B,7,3,Y,801,1,4,47
5315,7292018,PlateC6,Ambient,C7,C,7,3,Y,801,1,4,47
5316,7292018,PlateC6,Ambient,D7,D,7,3,Y,801,1,4,47
5317,7292018,PlateC6,Ambient,E7,E,7,3,Y,801,1,4,47
5318,7292018,PlateC6,Ambient,F7,F,7,3,Y,801,1,4,47
5319,7292018,PlateC6,Ambient,G7,G,7,3,Y,801,1,4,47
5320,7292018,PlateC6,Ambient,H7,H,7,3,Y,801,1,4,47
5321,7292018,PlateC6,Ambient,A8,A,8,3,Y,801,1,4,47
5322,7292018,PlateC6,Ambient,B8,B,8,3,Y,801,1,4,47
5323,7292018,PlateC6,Ambient,C8,C,8,3,Y,801,1,4,47
5324,7292018,PlateC6,Ambient,D8,D,8,3,Y,801,1,4,47
5325,7292018,PlateC6,Ambient,E8,E,8,3,Y,801,1,4,47
5326,7292018,PlateC6,Ambient,F8,F,8,3,Y,801,1,4,47
5327,7292018,PlateC6,Ambient,G8,G,8,3,Y,801,1,4,47
5328,7292018,PlateC6,Ambient,H8,H,8,3,Y,801,1,4,47
5329,7292018,PlateC6,Ambient,A9,A,9,3,Y,801,1,4,47
5330,7292018,PlateC6,Ambient,B9,B,9,3,Y,801,1,4,47
5331,7292018,PlateC6,Ambient,C9,C,9,3,Y,801,1,4,47
5332,7292018,PlateC6,Ambient,D9,D,9,3,Y,801,1,4,47
5333,7292018,PlateC6,Ambient,E9,E,9,3,Y,801,1,4,47
5334,7292018,PlateC6,Ambient,F9,F,9,3,Y,801,1,4,47
5335,7292018,PlateC6,Ambient,G9,G,9,3,Y,801,1,4,47
5336,7292018,PlateC6,Ambient,H9,H,9,3,Y,801,1,4,47
5337,7292018,PlateC6,Ambient,B10,B,10,3,Y,801,1,4,47
5338,7292018,PlateC6,Ambient,C10,C,10,3,Y,801,1,4,47
5339,7292018,PlateC6,Ambient,D10,D,10,3,Y,801,1,4,47
5340,7292018,PlateC6,Ambient,E10,E,10,3,Y,801,1,4,47
5341,7292018,PlateC6,Ambient,F10,F,10,3,Y,801,1,4,47
5342,7292018,PlateC6,Ambient,G10,G,10,3,Y,801,1,4,47
5343,7292018,PlateC6,Ambient,H10,H,10,3,Y,801,1,4,47
5344,7292018,PlateC6,Ambient,A11,A,11,3,Y,801,1,4,47
5345,7292018,PlateC6,Ambient,B11,B,11,3,Y,801,1,4,47
5346,7292018,PlateC6,Ambient,C11,C,11,3,Y,801,1,4,47
5347,7292018,PlateC6,Ambient,D11,D,11,3,Y,801,1,4,47
5348,7292018,PlateC6,Ambient,E11,E,11,3,Y,801,1,4,47
5349,7292018,PlateC6,Ambient,F11,F,11,3,Y,801,1,4,47
5350,7292018,PlateC6,Ambient,G11,G,11,3,Y,801,1,4,47
5351,7292018,PlateC6,Ambient,H11,H,11,3,Y,801,1,4,47
5352,7292018,PlateC6,Ambient,A12,A,12,3,Y,801,1,4,47
5353,7292018,PlateC6,Ambient,B12,B,12,3,Y,801,1,4,47
5354,7292018,PlateC6,Ambient,C12,C,12,3,Y,801,1,4,47
5355,7292018,PlateC6,Ambient,D12,D,12,3,Y,801,1,4,47
5356,7292018,PlateC6,Ambient,E12,E,12,3,Y,801,1,4,47
5357,7292018,PlateC6,Ambient,F12,F,12,3,Y,801,1,4,47
5358,7292018,PlateC6,Ambient,G12,G,12,3,Y,801,1,4,47
5359,7292018,PlateC6,Ambient,H12,H,12,3,Y,801,1,4,47
5645,7292018,PlateC6,Ambient,G6,G,6,1,Y,801,0,4,47
5702,7292018,PlateC6,Ambient,G6,G,6,1,Y,801,0,4,47
5745,7292018,PlateC6,Ambient,A10,A,10,3,Y,801,0,4,47
739,7292018,PlateH4,High,A3,A,3,1,Y,801,1,2,47
740,7292018,PlateH4,High,B3,B,3,1,Y,801,1,2,47
741,7292018,PlateH4,High,C3,C,3,1,Y,801,1,2,47
742,7292018,PlateH4,High,D3,D,3,1,Y,801,1,2,47
743,7292018,PlateH4,High,E3,E,3,1,Y,801,1,2,47
744,7292018,PlateH4,High,F3,F,3,1,Y,801,1,2,47
745,7292018,PlateH4,High,G3,G,3,1,Y,801,1,2,47
746,7292018,PlateH4,High,H3,H,3,1,Y,801,1,2,47
763,7292018,PlateH4,High,A6,A,6,1,Y,801,1,2,47
764,7292018,PlateH4,High,B6,B,6,1,Y,801,1,2,47
765,7292018,PlateH4,High,C6,C,6,1,Y,801,1,2,47
766,7292018,PlateH4,High,D6,D,6,1,Y,801,1,2,47
767,7292018,PlateH4,High,E6,E,6,1,Y,801,1,2,47
768,7292018,PlateH4,High,F6,F,6,1,Y,801,1,2,47
769,7292018,PlateH4,High,G6,G,6,1,Y,801,1,2,47
770,7292018,PlateH4,High,H6,H,6,1,Y,801,1,2,47
1739,7292018,PlateH4,High,A3,A,3,1,Y,801,1,2,47
1740,7292018,PlateH4,High,B3,B,3,1,Y,801,1,2,47
1741,7292018,PlateH4,High,C3,C,3,1,Y,801,1,2,47
1742,7292018,PlateH4,High,D3,D,3,1,Y,801,1,2,47
1743,7292018,PlateH4,High,E3,E,3,1,Y,801,1,2,47
1744,7292018,PlateH4,High,F3,F,3,1,Y,801,1,2,47
1745,7292018,PlateH4,High,G3,G,3,1,Y,801,1,2,47
1746,7292018,PlateH4,High,H3,H,3,1,Y,801,1,2,47
1763,7292018,PlateH4,High,A6,A,6,1,Y,801,1,2,47
1764,7292018,PlateH4,High,B6,B,6,1,Y,801,1,2,47
1765,7292018,PlateH4,High,C6,C,6,1,Y,801,1,2,47
1766,7292018,PlateH4,High,D6,D,6,1,Y,801,1,2,47
1767,7292018,PlateH4,High,E6,E,6,1,Y,801,1,2,47
1768,7292018,PlateH4,High,F6,F,6,1,Y,801,1,2,47
1769,7292018,PlateH4,High,G6,G,6,1,Y,801,1,2,47
1770,7292018,PlateH4,High,H6,H,6,1,Y,801,1,2,47
1803,7292018,PlateH4,High,B11,B,11,3,Y,801,1,2,47
2724,7292018,PlateH4,High,A3,A,3,1,Y,801,1,2,47
2725,7292018,PlateH4,High,B3,B,3,1,Y,801,1,2,47
2726,7292018,PlateH4,High,C3,C,3,1,Y,801,1,2,47
2727,7292018,PlateH4,High,D3,D,3,1,Y,801,1,2,47
2728,7292018,PlateH4,High,E3,E,3,1,Y,801,1,2,47
2729,7292018,PlateH4,High,F3,F,3,1,Y,801,1,2,47
2730,7292018,PlateH4,High,G3,G,3,1,Y,801,1,2,47
2731,7292018,PlateH4,High,H3,H,3,1,Y,801,1,2,47
2748,7292018,PlateH4,High,A6,A,6,1,Y,801,1,2,47
2749,7292018,PlateH4,High,B6,B,6,1,Y,801,1,2,47
2750,7292018,PlateH4,High,C6,C,6,1,Y,801,1,2,47
2751,7292018,PlateH4,High,D6,D,6,1,Y,801,1,2,47
2752,7292018,PlateH4,High,E6,E,6,1,Y,801,1,2,47
2753,7292018,PlateH4,High,F6,F,6,1,Y,801,1,2,47
2754,7292018,PlateH4,High,G6,G,6,1,Y,801,1,2,47
2755,7292018,PlateH4,High,H6,H,6,1,Y,801,1,2,47
2756,7292018,PlateH4,High,A7,A,7,3,Y,801,1,2,47
2757,7292018,PlateH4,High,B7,B,7,3,Y,801,1,2,47
2758,7292018,PlateH4,High,C7,C,7,3,Y,801,1,2,47
2759,7292018,PlateH4,High,D7,D,7,3,Y,801,1,2,47
2760,7292018,PlateH4,High,E7,E,7,3,Y,801,1,2,47
2761,7292018,PlateH4,High,F7,F,7,3,Y,801,1,2,47
2762,7292018,PlateH4,High,G7,G,7,3,Y,801,1,2,47
2763,7292018,PlateH4,High,H7,H,7,3,Y,801,1,2,47
2764,7292018,PlateH4,High,A8,A,8,3,Y,801,1,2,47
2765,7292018,PlateH4,High,B8,B,8,3,Y,801,1,2,47
2766,7292018,PlateH4,High,C8,C,8,3,Y,801,1,2,47
2767,7292018,PlateH4,High,D8,D,8,3,Y,801,1,2,47
2768,7292018,PlateH4,High,E8,E,8,3,Y,801,1,2,47
2769,7292018,PlateH4,High,F8,F,8,3,Y,801,1,2,47
2770,7292018,PlateH4,High,G8,G,8,3,Y,801,1,2,47
2771,7292018,PlateH4,High,H8,H,8,3,Y,801,1,2,47
2772,7292018,PlateH4,High,A9,A,9,3,Y,801,1,2,47
2773,7292018,PlateH4,High,B9,B,9,3,Y,801,1,2,47
2774,7292018,PlateH4,High,C9,C,9,3,Y,801,1,2,47
2775,7292018,PlateH4,High,D9,D,9,3,Y,801,1,2,47
2776,7292018,PlateH4,High,E9,E,9,3,Y,801,1,2,47
2777,7292018,PlateH4,High,F9,F,9,3,Y,801,1,2,47
2778,7292018,PlateH4,High,G9,G,9,3,Y,801,1,2,47
2779,7292018,PlateH4,High,H9,H,9,3,Y,801,1,2,47
2780,7292018,PlateH4,High,B10,B,10,3,Y,801,1,2,47
2781,7292018,PlateH4,High,C10,C,10,3,Y,801,1,2,47
2782,7292018,PlateH4,High,D10,D,10,3,Y,801,1,2,47
2783,7292018,PlateH4,High,E10,E,10,3,Y,801,1,2,47
2784,7292018,PlateH4,High,F10,F,10,3,Y,801,1,2,47
2785,7292018,PlateH4,High,G10,G,10,3,Y,801,1,2,47
2786,7292018,PlateH4,High,H10,H,10,3,Y,801,1,2,47
2787,7292018,PlateH4,High,A11,A,11,3,Y,801,1,2,47
2788,7292018,PlateH4,High,C11,C,11,3,Y,801,1,2,47
2789,7292018,PlateH4,High,D11,D,11,3,Y,801,1,2,47
2790,7292018,PlateH4,High,E11,E,11,3,Y,801,1,2,47
2791,7292018,PlateH4,High,F11,F,11,3,Y,801,1,2,47
2792,7292018,PlateH4,High,G11,G,11,3,Y,801,1,2,47
2793,7292018,PlateH4,High,H11,H,11,3,Y,801,1,2,47
2794,7292018,PlateH4,High,A12,A,12,3,Y,801,1,2,47
2795,7292018,PlateH4,High,B12,B,12,3,Y,801,1,2,47
2796,7292018,PlateH4,High,C12,C,12,3,Y,801,1,2,47
2797,7292018,PlateH4,High,D12,D,12,3,Y,801,1,2,47
2798,7292018,PlateH4,High,E12,E,12,3,Y,801,1,2,47
2799,7292018,PlateH4,High,F12,F,12,3,Y,801,1,2,47
2800,7292018,PlateH4,High,G12,G,12,3,Y,801,1,2,47
2801,7292018,PlateH4,High,H12,H,12,3,Y,801,1,2,47
3004,7292018,PlateH4,High,A10,A,10,3,Y,801,0,2,47
3651,7292018,PlateH4,High,A3,A,3,1,Y,801,1,4,47
3652,7292018,PlateH4,High,B3,B,3,1,Y,801,1,4,47
3653,7292018,PlateH4,High,C3,C,3,1,Y,801,1,4,47
3654,7292018,PlateH4,High,D3,D,3,1,Y,801,1,4,47
3655,7292018,PlateH4,High,E3,E,3,1,Y,801,1,4,47
3656,7292018,PlateH4,High,F3,F,3,1,Y,801,1,4,47
3657,7292018,PlateH4,High,G3,G,3,1,Y,801,1,4,47
3658,7292018,PlateH4,High,H3,H,3,1,Y,801,1,4,47
3675,7292018,PlateH4,High,A6,A,6,1,Y,801,1,4,47
3676,7292018,PlateH4,High,B6,B,6,1,Y,801,1,4,47
3677,7292018,PlateH4,High,C6,C,6,1,Y,801,1,4,47
3678,7292018,PlateH4,High,D6,D,6,1,Y,801,1,4,47
3679,7292018,PlateH4,High,E6,E,6,1,Y,801,1,4,47
3680,7292018,PlateH4,High,F6,F,6,1,Y,801,1,4,47
3681,7292018,PlateH4,High,G6,G,6,1,Y,801,1,4,47
3682,7292018,PlateH4,High,H6,H,6,1,Y,801,1,4,47
